player_last_name,player_first_name,Team,Pos.,Completions,Targets,Comp %,TDs,Season,Week
Prosise, C.J.,SEA,RB,0,1,0.00,0,2017,2
Godwin, Chris,TB,WR,0,1,0.00,0,2017,2
Eifert, Tyler,CIN,TE,0,1,0.00,0,2017,2
Stills, Kenny,MIA,WR,0,1,0.00,0,2017,2
Allen, Dwayne,NE,TE,0,1,0.00,0,2017,2
Brown, Antonio,PIT,WR,0,1,0.00,0,2017,2
Sproles, Darren,PHI,RB,0,1,0.00,0,2017,2
Gore, Frank,IND,RB,0,1,0.00,0,2017,2
Roberts, Seth,OAK,WR,0,1,0.00,0,2017,2
Jones, Julio,ATL,WR,0,1,0.00,0,2017,2
McCaffrey, Christian,CAR,RB,0,1,0.00,0,2017,2
Carson, Chris,SEA,RB,0,1,0.00,0,2017,2
Fitzgerald, Larry,ARI,WR,0,1,0.00,0,2017,2
Moncrief, Donte,IND,WR,0,1,0.00,0,2017,2
Smallwood, Wendell,PHI,RB,0,1,0.00,0,2017,2
Gordon, Melvin,LAC,RB,0,1,0.00,0,2017,2
Powell, Bilal,NYJ,RB,0,1,0.00,0,2017,2
Doctson, Josh,WAS,WR,0,1,0.00,0,2017,2
Taylor, Trent,SF,WR,0,1,0.00,0,2017,2
Smith, Torrey,PHI,WR,0,1,0.00,0,2017,2
Cooper, Amari,OAK,WR,0,1,0.00,0,2017,2
Thompson, Chris,WAS,RB,0,1,0.00,0,2017,2
McEvoy, Tanner,SEA,WR,0,1,0.00,0,2017,2
DeValve, Seth,CLE,TE,0,1,0.00,0,2017,2
Fowler, Bennie,DEN,WR,0,1,0.00,0,2017,2
Anderson, Robby,NYJ,WR,0,1,0.00,0,2017,2
Gronkowski, Rob,NE,TE,0,1,0.00,0,2017,2
Beasley, Cole,DAL,WR,0,1,0.00,0,2017,2
Rogers, Eli,PIT,WR,0,1,0.00,0,2017,2
Shepard, Sterling,NYG,WR,0,1,0.00,0,2017,2
Parker, DeVante,MIA,WR,0,1,0.00,0,2017,2
Ervin, Tyler,HOU,RB,0,1,0.00,0,2017,2
Momah, Ifeanyi,ARI,WR,0,1,0.00,0,2017,2
Nelson, Jordy,GB,WR,4,5,80.00,2,2017,3
Fitzgerald, Larry,ARI,WR,3,4,75.00,1,2017,3
Brown, Jaron,ARI,WR,2,4,50.00,1,2017,3
Shepard, Sterling,NYG,WR,1,4,25.00,1,2017,3
Beckham, Odell,NYG,WR,3,3,100.00,2,2017,3
Lewis, Marcedes,JAX,TE,2,3,66.67,2,2017,3
Watkins, Sammy,LAR,WR,2,3,66.67,2,2017,3
Brown, Antonio,PIT,WR,2,3,66.67,1,2017,3
Adams, Davante,GB,WR,1,3,33.33,0,2017,3
Allen, Keenan,LAC,WR,1,3,33.33,0,2017,3
Gurley, Todd,LAR,RB,2,2,100.00,1,2017,3
Clay, Charles,BUF,TE,2,2,100.00,1,2017,3
Diggs, Stefon,MIN,WR,2,2,100.00,1,2017,3
Thomas, Michael,NO,WR,2,2,100.00,1,2017,3
Griffin, Ryan,HOU,TE,2,2,100.00,1,2017,3
Crowder, Jamison,WAS,WR,2,2,100.00,0,2017,3
Freeman, Devonta,ATL,RB,2,2,100.00,0,2017,3
Hilton, T.Y.,IND,WR,2,2,100.00,0,2017,3
Taylor, Trent,SF,WR,2,2,100.00,1,2017,3
Wilson, Albert,KC,WR,2,2,100.00,1,2017,3
Tate, Golden,DET,WR,2,2,100.00,2,2017,3
Hurns, Allen,JAX,WR,2,2,100.00,1,2017,3
Ertz, Zach,PHI,TE,1,2,50.00,1,2017,3
Kendricks, Lance,GB,TE,1,2,50.00,1,2017,3
Perkins, Paul,NYG,RB,1,2,50.00,0,2017,3
Celek, Garrett,SF,TE,1,2,50.00,1,2017,3
Jones, Marvin,DET,WR,1,2,50.00,0,2017,3
Gronkowski, Rob,NE,TE,1,2,50.00,1,2017,3
Montgomery, Ty,GB,RB,1,2,50.00,0,2017,3
Hogan, Chris,NE,WR,1,2,50.00,1,2017,3
Baldwin, Doug,SEA,WR,1,2,50.00,1,2017,3
Richardson, Paul,SEA,WR,1,2,50.00,1,2017,3
Graham, Jimmy,SEA,TE,0,2,0.00,0,2017,3
Lee, Marqise,JAX,WR,0,2,0.00,0,2017,3
Decker, Eric,TEN,WR,0,2,0.00,0,2017,3
Golladay, Kenny,DET,WR,0,2,0.00,0,2017,3
Gresham, Jermaine,ARI,TE,0,2,0.00,0,2017,3
Golden, Brittan,ARI,WR,0,2,0.00,0,2017,3
Thielen, Adam,MIN,WR,0,2,0.00,0,2017,3
Ebron, Eric,DET,TE,0,2,0.00,0,2017,3
Goodwin, Marquise,SF,WR,0,2,0.00,0,2017,3
Smith-Schuster, JuJu,PIT,WR,0,2,0.00,0,2017,3
Bryant, Martavis,PIT,WR,0,2,0.00,0,2017,3
Burton, Trey,PHI,TE,1,1,100.00,0,2017,3
Anderson, C.J.,DEN,RB,1,1,100.00,0,2017,3
Rudolph, Kyle,MIN,TE,1,1,100.00,0,2017,3
Abdullah, Ameer,DET,RB,1,1,100.00,0,2017,3
Oliver, Branden,LAC,RB,1,1,100.00,0,2017,3
Holmes, Andre,BUF,WR,1,1,100.00,1,2017,3
Sanu, Mohamed,ATL,WR,1,1,100.00,1,2017,3
Woods, Robert,LAR,WR,1,1,100.00,0,2017,3
Hooper, Austin,ATL,TE,1,1,100.00,0,2017,3
Higbee, Tyler,LAR,TE,1,1,100.00,0,2017,3
McCaffrey, Christian,CAR,RB,1,1,100.00,0,2017,3
Garcon, Pierre,SF,WR,1,1,100.00,0,2017,3
Parker, DeVante,MIA,WR,1,1,100.00,1,2017,3
Njoku, David,CLE,TE,1,1,100.00,1,2017,3
Willson, Luke,SEA,TE,1,1,100.00,0,2017,3
Hyde, Carlos,SF,RB,1,1,100.00,0,2017,3
Cook, Dalvin,MIN,RB,1,1,100.00,0,2017,3
Amendola, Danny,NE,WR,1,1,100.00,0,2017,3
Hill, Tyreek,KC,WR,1,1,100.00,0,2017,3
Brate, Cameron,TB,TE,1,1,100.00,1,2017,3
Shaheen, Adam,CHI,TE,1,1,100.00,1,2017,3
Green, A.J.,CIN,WR,1,1,100.00,1,2017,3
Watson, Benjamin,BAL,TE,1,1,100.00,1,2017,3
Davis, Vernon,WAS,TE,1,1,100.00,1,2017,3
Kerley, Jeremy,NYJ,WR,1,1,100.00,0,2017,3
Carson, Chris,SEA,RB,1,1,100.00,1,2017,3
Bernard, Gio,CIN,RB,1,1,100.00,1,2017,3
Kupp, Cooper,LAR,WR,1,1,100.00,0,2017,3
Coleman, Brandon,NO,WR,1,1,100.00,1,2017,3
Wright, Jarius,MIN,WR,1,1,100.00,1,2017,3
Bryant, Dez,DAL,WR,1,1,100.00,1,2017,3
White, James,NE,RB,1,1,100.00,0,2017,3
Cook, Jared,OAK,TE,0,1,0.00,0,2017,3
Stills, Kenny,MIA,WR,0,1,0.00,0,2017,3
Seferian-Jenkins, Austin,NYJ,TE,0,1,0.00,0,2017,3
Doyle, Jack,IND,TE,0,1,0.00,0,2017,3
Robinson, Aldrick,SF,WR,0,1,0.00,0,2017,3
Crowell, Isaiah,CLE,RB,0,1,0.00,0,2017,3
Patterson, Cordarrelle,OAK,WR,0,1,0.00,0,2017,3
Ingram, Mark,NO,RB,0,1,0.00,0,2017,3
Jones, Julio,ATL,WR,0,1,0.00,0,2017,3
Anderson, Stephen,HOU,TE,0,1,0.00,0,2017,3
Tolbert, Mike,BUF,FB,0,1,0.00,0,2017,3
Thomas, Demaryius,DEN,WR,0,1,0.00,0,2017,3
Cole, Keelan,JAX,WR,0,1,0.00,0,2017,3
James, Jesse,PIT,TE,0,1,0.00,0,2017,3
Darboh, Amara,SEA,WR,0,1,0.00,0,2017,3
Riddick, Theo,DET,RB,0,1,0.00,0,2017,3
Kittle, George,SF,TE,0,1,0.00,0,2017,3
Foreman, DOnta,HOU,RB,0,1,0.00,0,2017,3
Matthews, Rishard,TEN,WR,0,1,0.00,0,2017,3
Agholor, Nelson,PHI,WR,0,1,0.00,0,2017,3
Ellington, Bruce,HOU,WR,0,1,0.00,0,2017,3
Cooper, Amari,OAK,WR,0,1,0.00,0,2017,3
Latimer, Cody,DEN,WR,0,1,0.00,0,2017,3
Roberts, Seth,OAK,WR,0,1,0.00,0,2017,3
Fowler, Bennie,DEN,WR,0,1,0.00,0,2017,3
Kamara, Alvin,NO,RB,4,4,100.00,1,2017,4
Adams, Davante,GB,WR,3,4,75.00,2,2017,4
Evans, Mike,TB,WR,1,4,25.00,1,2017,4
Funchess, Devin,CAR,WR,2,3,66.67,2,2017,4
Hogan, Chris,NE,WR,1,3,33.33,1,2017,4
Wallace, Mike,BAL,WR,1,3,33.33,1,2017,4
Gabriel, Taylor,ATL,WR,0,3,0.00,0,2017,4
Fuller, Will,HOU,WR,2,2,100.00,2,2017,4
Anderson, C.J.,DEN,RB,2,2,100.00,0,2017,4
Nelson, Jordy,GB,WR,2,2,100.00,2,2017,4
Matthews, Jordan,BUF,WR,2,2,100.00,1,2017,4
Kupp, Cooper,LAR,WR,2,2,100.00,1,2017,4
Cohen, Tarik,CHI,RB,2,2,100.00,0,2017,4
Fitzgerald, Larry,ARI,WR,2,2,100.00,1,2017,4
Kroft, Tyler,CIN,TE,2,2,100.00,2,2017,4
Amendola, Danny,NE,WR,2,2,100.00,1,2017,4
Sanders, Emmanuel,DEN,WR,2,2,100.00,0,2017,4
Lewis, Tommylee,NO,WR,1,2,50.00,0,2017,4
Hooper, Austin,ATL,TE,1,2,50.00,0,2017,4
Hurns, Allen,JAX,WR,1,2,50.00,0,2017,4
Witten, Jason,DAL,TE,1,2,50.00,0,2017,4
Hardy, Justin,ATL,WR,1,2,50.00,1,2017,4
Brate, Cameron,TB,TE,1,2,50.00,1,2017,4
Jones, T.J.,DET,WR,0,2,0.00,0,2017,4
Lewis, Marcedes,JAX,TE,0,2,0.00,0,2017,4
Cook, Jared,OAK,TE,0,2,0.00,0,2017,4
Allen, Keenan,LAC,WR,0,2,0.00,0,2017,4
Woods, Robert,LAR,WR,0,2,0.00,0,2017,4
Everett, Gerald,LAR,TE,0,2,0.00,0,2017,4
Mixon, Joe,CIN,RB,1,1,100.00,0,2017,4
McDonald, Vance,PIT,TE,1,1,100.00,0,2017,4
Miller, Lamar,HOU,RB,1,1,100.00,1,2017,4
Beckham, Odell,NYG,WR,1,1,100.00,0,2017,4
Moncrief, Donte,IND,WR,1,1,100.00,1,2017,4
Cobb, Randall,GB,WR,1,1,100.00,1,2017,4
Marshall, Brandon,NYG,WR,1,1,100.00,0,2017,4
Holmes, Andre,BUF,WR,1,1,100.00,0,2017,4
Sanu, Mohamed,ATL,WR,1,1,100.00,0,2017,4
Powell, Bilal,NYJ,RB,1,1,100.00,0,2017,4
Wright, Kendall,CHI,WR,1,1,100.00,1,2017,4
Toilolo, Levine,ATL,TE,1,1,100.00,0,2017,4
Smith-Schuster, JuJu,PIT,WR,1,1,100.00,1,2017,4
Jeffery, Alshon,PHI,WR,1,1,100.00,1,2017,4
Doyle, Jack,IND,TE,1,1,100.00,0,2017,4
Roberts, Michael,DET,TE,1,1,100.00,0,2017,4
McCaffrey, Christian,CAR,RB,1,1,100.00,0,2017,4
Boyle, Nick,BAL,TE,1,1,100.00,0,2017,4
Garcon, Pierre,SF,WR,1,1,100.00,0,2017,4
Gurley, Todd,LAR,RB,1,1,100.00,0,2017,4
Willson, Luke,SEA,TE,1,1,100.00,1,2017,4
Grant, Ryan,WAS,WR,1,1,100.00,1,2017,4
Tate, Golden,DET,WR,1,1,100.00,0,2017,4
Hyde, Carlos,SF,RB,1,1,100.00,0,2017,4
Breida, Matt,SF,RB,1,1,100.00,1,2017,4
Gallman, Wayne,NYG,RB,1,1,100.00,1,2017,4
Wilson, Albert,KC,WR,1,1,100.00,0,2017,4
Elliott, Ezekiel,DAL,RB,1,1,100.00,1,2017,4
Louis, Ricardo,CLE,WR,1,1,100.00,0,2017,4
Lewis, Dion,NE,RB,1,1,100.00,0,2017,4
Graham, Jimmy,SEA,TE,1,1,100.00,0,2017,4
Butler, Brice,DAL,WR,1,1,100.00,1,2017,4
Williams, Terrance,DAL,WR,1,1,100.00,0,2017,4
Thomas, Michael,NO,WR,1,1,100.00,1,2017,4
Brown, Antonio,PIT,WR,1,1,100.00,0,2017,4
Green, A.J.,CIN,WR,1,1,100.00,1,2017,4
Fournette, Leonard,JAX,RB,1,1,100.00,1,2017,4
West, Charcandrick,KC,RB,1,1,100.00,0,2017,4
Benjamin, Travis,LAC,WR,1,1,100.00,0,2017,4
Coleman, Tevin,ATL,RB,1,1,100.00,0,2017,4
Hopkins, DeAndre,HOU,WR,1,1,100.00,1,2017,4
Kelce, Travis,KC,TE,1,1,100.00,1,2017,4
Hill, Josh,NO,TE,1,1,100.00,0,2017,4
Ellison, Rhett,NYG,FB,1,1,100.00,1,2017,4
White, James,NE,RB,1,1,100.00,0,2017,4
Thielen, Adam,MIN,WR,0,1,0.00,0,2017,4
Abdullah, Ameer,DET,RB,0,1,0.00,0,2017,4
Bell, LeVeon,PIT,RB,0,1,0.00,0,2017,4
Harris, Demetrius,KC,TE,0,1,0.00,0,2017,4
Thomas, Demaryius,DEN,WR,0,1,0.00,0,2017,4
DeValve, Seth,CLE,TE,0,1,0.00,0,2017,4
Hunt, Kareem,KC,RB,0,1,0.00,0,2017,4
Perriman, Breshad,BAL,WR,0,1,0.00,0,2017,4
Agholor, Nelson,PHI,WR,0,1,0.00,0,2017,4
Kearse, Jermaine,NYJ,WR,0,1,0.00,0,2017,4
Cooper, Amari,OAK,WR,0,1,0.00,0,2017,4
Griffin, Ryan,HOU,TE,0,1,0.00,0,2017,4
Hollister, Jacob,NE,TE,0,1,0.00,0,2017,4
Njoku, David,CLE,TE,0,1,0.00,0,2017,4
Austin, Tavon,LAR,WR,0,1,0.00,0,2017,4
Ivory, Chris,JAX,RB,0,1,0.00,0,2017,4
Henry, Hunter,LAC,TE,0,1,0.00,1,2017,4
Matthews, Chris,BAL,WR,0,1,0.00,0,2017,4
Brown, Jaron,ARI,WR,0,1,0.00,0,2017,4
Gronkowski, Rob,NE,TE,0,1,0.00,0,2017,4
Gates, Antonio,LAC,TE,0,1,0.00,0,2017,4
Campanaro, Michael,BAL,WR,0,1,0.00,0,2017,4
Bellamy, Josh,CHI,WR,0,1,0.00,0,2017,4
Kittle, George,SF,TE,3,4,75.00,1,2017,5
Ertz, Zach,PHI,TE,2,3,66.67,1,2017,5
West, Charcandrick,KC,RB,2,3,66.67,2,2017,5
McCoy, LeSean,BUF,RB,2,3,66.67,0,2017,5
Adams, Davante,GB,WR,2,3,66.67,2,2017,5
Beasley, Cole,DAL,WR,2,3,66.67,2,2017,5
Brate, Cameron,TB,TE,1,3,33.33,1,2017,5
Bryant, Dez,DAL,WR,1,3,33.33,1,2017,5
Watson, Benjamin,BAL,TE,1,3,33.33,0,2017,5
Jones, Zay,BUF,WR,0,3,0.00,0,2017,5
Allen, Keenan,LAC,WR,0,3,0.00,0,2017,5
Henry, Hunter,LAC,TE,0,3,0.00,0,2017,5
Kupp, Cooper,LAR,WR,0,3,0.00,0,2017,5
Graham, Jimmy,SEA,TE,2,2,100.00,1,2017,5
Gordon, Melvin,LAC,RB,2,2,100.00,2,2017,5
McCaffrey, Christian,CAR,RB,2,2,100.00,1,2017,5
Amendola, Danny,NE,WR,2,2,100.00,0,2017,5
Hopkins, DeAndre,HOU,WR,2,2,100.00,2,2017,5
Fells, Darren,DET,TE,2,2,100.00,2,2017,5
Bell, LeVeon,PIT,RB,2,2,100.00,0,2017,5
Austin, Tavon,LAR,WR,1,2,50.00,0,2017,5
Kelce, Travis,KC,TE,1,2,50.00,0,2017,5
Crowell, Isaiah,CLE,RB,1,2,50.00,0,2017,5
White, James,NE,RB,1,2,50.00,0,2017,5
Nelson, Jordy,GB,WR,1,2,50.00,1,2017,5
Boyle, Nick,BAL,TE,1,2,50.00,0,2017,5
Abbrederis, Jared,DET,WR,1,2,50.00,0,2017,5
Smith-Schuster, JuJu,PIT,WR,1,2,50.00,0,2017,5
LaFell, Brandon,CIN,WR,1,2,50.00,0,2017,5
Thomas, Julius,MIA,TE,1,2,50.00,0,2017,5
Jones, T.J.,DET,WR,0,2,0.00,0,2017,5
Goodwin, Marquise,SF,WR,0,2,0.00,0,2017,5
Brown, Antonio,PIT,WR,0,2,0.00,0,2017,5
Riddick, Theo,DET,RB,1,1,100.00,0,2017,5
Seferian-Jenkins, Austin,NYJ,TE,1,1,100.00,1,2017,5
Miller, Zach,CHI,TE,1,1,100.00,1,2017,5
Juszczyk, Kyle,SF,RB,1,1,100.00,1,2017,5
Witten, Jason,DAL,TE,1,1,100.00,0,2017,5
Thomas, DeAnthony,KC,RB,1,1,100.00,1,2017,5
Brown, John,ARI,WR,1,1,100.00,1,2017,5
Smith, Torrey,PHI,WR,1,1,100.00,0,2017,5
Jeffery, Alshon,PHI,WR,1,1,100.00,0,2017,5
Hogan, Chris,NE,WR,1,1,100.00,1,2017,5
Godwin, Chris,TB,WR,1,1,100.00,0,2017,5
Lockett, Tyler,SEA,WR,1,1,100.00,0,2017,5
Funchess, Devin,CAR,WR,1,1,100.00,1,2017,5
Jones, Aaron,GB,RB,1,1,100.00,0,2017,5
Supernaw, Phillip,TEN,TE,1,1,100.00,1,2017,5
Fuller, Will,HOU,WR,1,1,100.00,1,2017,5
Aiken, Kamar,IND,WR,1,1,100.00,0,2017,5
Burton, Trey,PHI,TE,1,1,100.00,1,2017,5
Rudolph, Kyle,MIN,TE,1,1,100.00,1,2017,5
Tate, Brandon,BUF,WR,1,1,100.00,1,2017,5
Harris, Demetrius,KC,TE,1,1,100.00,0,2017,5
McKinnon, Jerick,MIN,RB,1,1,100.00,0,2017,5
Landry, Jarvis,MIA,WR,1,1,100.00,1,2017,5
Hill, Tyreek,KC,WR,0,1,0.00,0,2017,5
Bryant, Martavis,PIT,WR,0,1,0.00,0,2017,5
Daniels, Darrell,IND,TE,0,1,0.00,0,2017,5
Higbee, Tyler,LAR,TE,0,1,0.00,0,2017,5
Thomas, Logan,BUF,QB,0,1,0.00,0,2017,5
Kroft, Tyler,CIN,TE,0,1,0.00,0,2017,5
Maclin, Jeremy,BAL,WR,0,1,0.00,0,2017,5
Allison, Geronimo,GB,WR,0,1,0.00,0,2017,5
Gates, Antonio,LAC,TE,0,1,0.00,0,2017,5
Cooper, Amari,OAK,WR,0,1,0.00,0,2017,5
Evans, Mike,TB,WR,0,1,0.00,0,2017,5
Tate, Golden,DET,WR,0,1,0.00,0,2017,5
Everett, Gerald,LAR,TE,0,1,0.00,0,2017,5
Hilton, T.Y.,IND,WR,0,1,0.00,0,2017,5
Gurley, Todd,LAR,RB,0,1,0.00,0,2017,5
Howard, O.J.,TB,TE,0,1,0.00,0,2017,5
Crabtree, Michael,OAK,WR,0,1,0.00,0,2017,5
Wilson, Albert,KC,WR,0,1,0.00,0,2017,5
Ebron, Eric,DET,TE,0,1,0.00,0,2017,5
Cook, Jared,OAK,TE,0,1,0.00,0,2017,5
Gordon, Melvin,LAC,RB,3,4,75.00,1,2017,6
Gronkowski, Rob,NE,TE,2,3,66.67,1,2017,6
Adams, Davante,GB,WR,2,3,66.67,1,2017,6
Jones, Marvin,DET,WR,1,3,33.33,0,2017,6
Moncrief, Donte,IND,WR,1,3,33.33,0,2017,6
Kittle, George,SF,TE,1,3,33.33,0,2017,6
Fowler, Bennie,DEN,WR,1,3,33.33,0,2017,6
Robinson, Demarcus,KC,WR,0,3,0.00,0,2017,6
Forte, Matt,NYJ,RB,2,2,100.00,0,2017,6
Seferian-Jenkins, Austin,NYJ,TE,2,2,100.00,2,2017,6
Ertz, Zach,PHI,TE,2,2,100.00,2,2017,6
Ginn, Ted,NO,WR,2,2,100.00,1,2017,6
McCaffrey, Christian,CAR,RB,2,2,100.00,1,2017,6
Fells, Darren,DET,TE,1,2,50.00,0,2017,6
Thomas, Demaryius,DEN,WR,1,2,50.00,0,2017,6
Dickson, Ed,CAR,TE,1,2,50.00,0,2017,6
Rudolph, Kyle,MIN,TE,1,2,50.00,0,2017,6
Watson, Benjamin,BAL,TE,1,2,50.00,0,2017,6
Fitzgerald, Larry,ARI,WR,1,2,50.00,1,2017,6
Brate, Cameron,TB,TE,1,2,50.00,1,2017,6
Martin, Doug,TB,RB,1,2,50.00,0,2017,6
Doctson, Josh,WAS,WR,1,2,50.00,1,2017,6
Grant, Ryan,WAS,WR,1,2,50.00,0,2017,6
Jones, Aaron,GB,RB,0,2,0.00,0,2017,6
Walker, Delanie,TEN,TE,0,2,0.00,0,2017,6
Evans, Mike,TB,WR,0,2,0.00,0,2017,6
Anderson, Robby,NYJ,WR,0,2,0.00,0,2017,6
Hilton, T.Y.,IND,WR,0,2,0.00,0,2017,6
Doyle, Jack,IND,TE,1,1,100.00,1,2017,6
Davis, Vernon,WAS,TE,1,1,100.00,0,2017,6
Landry, Jarvis,MIA,WR,1,1,100.00,1,2017,6
Stills, Kenny,MIA,WR,1,1,100.00,1,2017,6
Hoomanawanui, Michael,NO,TE,1,1,100.00,1,2017,6
Reed, Jordan,WAS,TE,1,1,100.00,0,2017,6
Garcon, Pierre,SF,WR,1,1,100.00,0,2017,6
Rodgers, Jacquizz,TB,RB,1,1,100.00,0,2017,6
Heuerman, Jeff,DEN,TE,1,1,100.00,1,2017,6
Brown, Antonio,PIT,WR,1,1,100.00,0,2017,6
Jackson, DeSean,TB,WR,1,1,100.00,1,2017,6
Perine, Samaje,WAS,RB,1,1,100.00,1,2017,6
Williams, Damien,MIA,RB,1,1,100.00,0,2017,6
DeValve, Seth,CLE,TE,1,1,100.00,1,2017,6
Henry, Hunter,LAC,TE,1,1,100.00,0,2017,6
Niklas, Troy,ARI,TE,1,1,100.00,1,2017,6
Hopkins, DeAndre,HOU,WR,1,1,100.00,1,2017,6
Nelson, Jordy,GB,WR,1,1,100.00,0,2017,6
Riddick, Theo,DET,RB,1,1,100.00,0,2017,6
Miller, Braxton,HOU,WR,1,1,100.00,1,2017,6
Humphries, Adam,TB,WR,1,1,100.00,0,2017,6
Engram, Evan,NYG,TE,1,1,100.00,1,2017,6
Everett, Gerald,LAR,TE,1,1,100.00,1,2017,6
Brown, John,ARI,WR,1,1,100.00,1,2017,6
Booker, Devontae,DEN,RB,0,1,0.00,0,2017,6
Pryor, Terrelle,WAS,QB,0,1,0.00,0,2017,6
Wallace, Mike,BAL,WR,0,1,0.00,0,2017,6
Allen, Keenan,LAC,WR,0,1,0.00,0,2017,6
Goodwin, Marquise,SF,WR,0,1,0.00,0,2017,6
Montgomery, Ty,GB,RB,0,1,0.00,1,2017,6
Abdullah, Ameer,DET,RB,0,1,0.00,0,2017,6
Bell, LeVeon,PIT,RB,0,1,0.00,0,2017,6
White, James,NE,RB,0,1,0.00,0,2017,6
Hogan, Chris,NE,WR,0,1,0.00,0,2017,6
Boyle, Nick,BAL,TE,0,1,0.00,0,2017,6
Njoku, David,CLE,TE,0,1,0.00,0,2017,6
Agholor, Nelson,PHI,WR,0,1,0.00,0,2017,6
Carroo, Leonte,MIA,WR,0,1,0.00,0,2017,6
Breida, Matt,SF,RB,0,1,0.00,0,2017,6
Hall, Marvin,ATL,WR,0,1,0.00,0,2017,6
Thomas, Julius,MIA,TE,0,1,0.00,0,2017,6
Taylor, Jordan,DEN,WR,0,1,0.00,0,2017,6
Cohen, Tarik,CHI,RB,0,1,0.00,0,2017,6
Matthews, Chris,BAL,WR,0,1,0.00,0,2017,6
Moore, Chris,BAL,WR,0,1,0.00,0,2017,6
Thielen, Adam,MIN,WR,0,1,0.00,0,2017,6
Harris, Demetrius,KC,TE,0,1,0.00,0,2017,6
Howard, O.J.,TB,TE,0,1,0.00,0,2017,6
Kupp, Cooper,LAR,WR,1,5,20.00,1,2017,7
Jones, Julio,ATL,WR,2,4,50.00,1,2017,7
Graham, Jimmy,SEA,TE,1,4,25.00,1,2017,7
Ingram, Mark,NO,RB,3,3,100.00,0,2017,7
Bryant, Dez,DAL,WR,3,3,100.00,1,2017,7
Stills, Kenny,MIA,WR,3,3,100.00,2,2017,7
Reed, Jordan,WAS,TE,2,3,66.67,2,2017,7
LaFell, Brandon,CIN,WR,2,3,66.67,1,2017,7
Crabtree, Michael,OAK,WR,2,3,66.67,2,2017,7
Sanu, Mohamed,ATL,WR,1,3,33.33,0,2017,7
Moore, Chris,BAL,WR,1,3,33.33,1,2017,7
Lee, Marqise,JAX,WR,2,2,100.00,1,2017,7
White, James,NE,RB,2,2,100.00,1,2017,7
Goodwin, Marquise,SF,WR,1,2,50.00,0,2017,7
Thielen, Adam,MIN,WR,1,2,50.00,0,2017,7
Brown, Antonio,PIT,WR,1,2,50.00,1,2017,7
Kamara, Alvin,NO,RB,1,2,50.00,0,2017,7
Agholor, Nelson,PHI,WR,1,2,50.00,1,2017,7
McCoy, LeSean,BUF,RB,1,2,50.00,0,2017,7
Allen, Keenan,LAC,WR,1,2,50.00,0,2017,7
Lewis, Marcedes,JAX,TE,1,2,50.00,1,2017,7
Cook, Jared,OAK,TE,0,2,0.00,0,2017,7
Jeffery, Alshon,PHI,WR,0,2,0.00,0,2017,7
Anderson, C.J.,DEN,RB,0,2,0.00,0,2017,7
Hikutini, Cole,SF,TE,1,1,100.00,0,2017,7
Jones, Zay,BUF,WR,1,1,100.00,0,2017,7
Fasano, Anthony,MIA,TE,1,1,100.00,1,2017,7
Landry, Jarvis,MIA,WR,1,1,100.00,1,2017,7
Smallwood, Wendell,PHI,RB,1,1,100.00,0,2017,7
Henry, Derrick,TEN,RB,1,1,100.00,0,2017,7
Ertz, Zach,PHI,TE,1,1,100.00,1,2017,7
Seferian-Jenkins, Austin,NYJ,TE,1,1,100.00,1,2017,7
Lewis, Roger,NYG,WR,1,1,100.00,0,2017,7
Cooks, Brandin,NE,WR,1,1,100.00,1,2017,7
Kroft, Tyler,CIN,TE,1,1,100.00,1,2017,7
Ekeler, Austin,LAC,RB,1,1,100.00,1,2017,7
Brown, John,ARI,WR,1,1,100.00,0,2017,7
Engram, Evan,NYG,TE,1,1,100.00,1,2017,7
Evans, Mike,TB,WR,1,1,100.00,1,2017,7
Hooper, Austin,ATL,TE,1,1,100.00,0,2017,7
Johnson, Duke,CLE,RB,1,1,100.00,0,2017,7
Crowder, Jamison,WAS,WR,1,1,100.00,0,2017,7
Godwin, Chris,TB,WR,1,1,100.00,0,2017,7
Boyle, Nick,BAL,TE,1,1,100.00,0,2017,7
Lockett, Tyler,SEA,WR,1,1,100.00,0,2017,7
Matthews, Jordan,BUF,WR,1,1,100.00,0,2017,7
Anderson, Robby,NYJ,WR,1,1,100.00,1,2017,7
Madden, Tre,SEA,RB,1,1,100.00,0,2017,7
Thompson, Chris,WAS,RB,1,1,100.00,1,2017,7
Grant, Ryan,WAS,WR,1,1,100.00,0,2017,7
McKissic, J.D.,SEA,RB,1,1,100.00,0,2017,7
Thomas, Julius,MIA,TE,1,1,100.00,0,2017,7
Murray, DeMarco,TEN,RB,1,1,100.00,0,2017,7
Matthews, Rishard,TEN,WR,1,1,100.00,0,2017,7
Clement, Corey,PHI,RB,1,1,100.00,1,2017,7
Bryant, Martavis,PIT,WR,1,1,100.00,0,2017,7
Switzer, Ryan,DAL,WR,1,1,100.00,0,2017,7
Watson, Benjamin,BAL,TE,1,1,100.00,0,2017,7
Howard, O.J.,TB,TE,1,1,100.00,1,2017,7
Booker, Devontae,DEN,RB,1,1,100.00,0,2017,7
Witten, Jason,DAL,TE,1,1,100.00,1,2017,7
Kelce, Travis,KC,TE,1,1,100.00,1,2017,7
Robinson, Demarcus,KC,WR,0,1,0.00,0,2017,7
Walker, Delanie,TEN,TE,0,1,0.00,0,2017,7
Henry, Hunter,LAC,TE,0,1,0.00,0,2017,7
